REGION,DIVISION,SCHOOL ID,NAME OF SCHOOL,MUNICIPALITY/ LOCATION,LD,NO. OF SITES,SCOPE OF WORKS,OTHER DESIGN CONFIGURATION,NO. OF ACADEMIC CLASSROOMS,NO. OF WORKSHOP (equivalent to 2-CL),NO. OF ICT/COMPUTER LABORATORY (equivalent to 2-CL),NO. OF SCIENCE LABORATORY (equivalent to 2-CL),NO. OF AVR (equivalent to 2-CL),NO. OF HOME ECONOMICS (equivalent to 2-CL),TOTAL CLASSROOMS,WITH DEMOLITION? YES/ NO,WITH SITE IMPROVEMENT? YES/ NO,WITH SLOPE PROTECTION? YES/NO,OTHER REMARKS,With Site Development Plan?,"With proposal from OTHER SOURCES, including LGUs, NGOs, Private Sector etc)?","Avaiability of Buildable Space
(Y/N)","OTHER REMARKS (Buildable Space)
",Site Ownership,"OTHER REMARKS
Site Ownership
","Viability / Accessibility
(Y/N)","OTHER REMARKS
Viability / Accessibility","Operational Readiness
(Y/N)","OTHER REMARKS
Operational Readiness
","Implementability of Proposed Scope
(Y/N)","OTHER REMARKS
Implementability of Proposed Scope
","Geotechnical Testing
(Y/N)","OTHER REMARKS
Geotechnical Testing
",Latitude,Longitude
NCR,Manila,136440,J. C. de Jesus Elementary School,CITY OF MANILA,1st ,1,Other Design,11STY 50CL OPEN GROUND FLOOR AND WITH ROOF DECK,42,,1,1,1,1,50,YES,NO,NO,OPEN GROUND FLOOR AND ROOF DECK,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1. BUILDABLE SPACE IS APPROXIMATELY  850 sq.m,YES,,1,0,1,0,1,0,0,0,14.6142263,120.9697778
NCR,Manila,136440,J. C. de Jesus Elementary School,CITY OF MANILA,1st ,,4STY8CL,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6142263,120.9697778
NCR,Manila,136432,J. P. Rizal Elementary School,CITY OF MANILA,1st ,1,Other Design,6STY64CL; L-SHAPED TYPE BUILDING,64,,,,,,64,,NO,NO,,"Yes, but NOT drawn to scale",,NO,"BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 4, 5 AND 6. BUILDABLE SPACE IS APPROXIMATELY 70m x 30m.",YES,,Y,0,Y,0,1,0,0,0,14.6177,120.97171
NCR,Manila,136437,Manuel  L. Quezon Elementary School,CITY OF MANILA,1st ,1,Other Design,11STY 80CL OPEN GROUND FLOOR AND WITH ROOF DECK,70,1,1,1,1,1,80,YES,NO,,,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 4 AND 5. BUILDABLE SPACE IS APPROXIMATELY 2100 sq.m,YES,,1,0,1,0,1,0,0,0,14.6127197,120.965246
NCR,Manila,500566,T. Paez Integrated School,CITY OF MANILA,1st ,1,7STY28CL,,18,1,1,1,1,1,28,YES,NO,NO,ORIGINAL PROPOSED SCOPE OF WORK IS 6STY 18CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 2 AND 3. BUILDABLE SPACE IS APPROXIMATELY 400 sq.m,YES,,1,0,1,0,1,0,0,0,14.6306246,120.9677079
NCR,Manila,500566,T. Paez Integrated School,CITY OF MANILA,1st ,,9STY36CL,,36,,,,,,36,YES,NO,NO,L-SHAPED TYPE BUILDING,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1. BUILDABLE SPACE IS APPROXIMATELY  900 sq.m,YES,,1,,1,,1,0,0,0,14.6306246,120.9677079
NCR,Manila,136435,Teodoro R. Yangco Elementary School,CITY OF MANILA,1st ,1,Other Design,13STY 80CL OPEN GROUND FLOOR AND WITH ROOF DECK,72,,1,1,1,1,80,YES,YES,,ORIGINAL PROPOSED SCOPE OF WORK IS 12STY 108CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF CONDEMNABLE SCHOOL BUILDING. BUILDABLE SPACE IS APPROXIMATELY 1500 sq.m,YES,,1,0,1,0,1,0,0,0,14.616592,120.968623
NCR,Manila,305291,Tondo High School,CITY OF MANILA,1st ,1,Other Design,13STY 200CL OPEN GROUND FLOOR AND WITH ROOF DECK,188,,1,2,2,1,200,YES,,,ORIGINAL PORPOSED SCOPE OF WORK IS 12STY 300CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING 1. BUILDABLE SPACE IS APPROXIMATELY 2100 sq.m,YES,,1,,1,,1,,0,0,14.61136,120.9645
NCR,Manila,500567,F.G CALDERON INTEGRATED SCHOOL,CITY OF MANILA,2nd,1,Other Design,13STY 160CL OPEN GROUND FLOOR AND WITH ROOF DECK,136,2,2,2,4,2,160,YES,,,,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF CONDEMNABLE SCHOOL BUILDING. BUILDABLE SPACE IS APPROXIMATELY 4875 sq.m,YES,,1,0,1,0,1,0,0,0,14.6321298,120.9791332
NCR,Manila,136426,Francisco Benitez Elementary School,CITY OF MANILA,2nd ,1,Other Design,10STY40CL WITH ROOF DECK,38,,,,,1,40,YES,NO,NO,ORIGNALLY PROPOSED SCOPE OF WORK IS 9STY 36CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1 AND CANTEEN. BUILDABLE SPACE IS APPROXIMATELY 14m x 50m,YES,,Y,0,Y,0,1,0,0,0,14.6261711,120.9739469
NCR,Manila,136426,Francisco Benitez Elementary School,CITY OF MANILA,2nd ,,4STY8CL,,8,,,,,,8,YES,NO,NO,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,"BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 5, 6 AND 7. BUILDABLE SPACE IS 12m x 27m.",YES,,Y,,Y,,,,,,14.6261711,120.9739469
NCR,Manila,136444,Gen. Maximino Hizon Elementary School,CITY OF MANILA,2nd ,1,6STY24CL,,16,,1,1,1,1,24,NO,,,,"Yes, but NOT drawn to scale",,YES,,YES,,1,0,1,0,1,0,0,0,14.611373,120.976785
NCR,Manila,136444,Gen. Maximino Hizon Elementary School,CITY OF MANILA,2nd ,,6STY24CL,,24,,,,,,24,NO,,,,"Yes, but NOT drawn to scale",,YES,,YES,,1,0,1,0,1,0,0,0,14.611373,120.976785
NCR,Manila,136444,Gen. Maximino Hizon Elementary School,CITY OF MANILA,2nd ,,4STY16CL,,16,,,,,,16,NO,,,,"Yes, but NOT drawn to scale",,YES,,YES,,1,0,1,0,1,0,0,0,14.611373,120.976785
NCR,Manila,136444,Gen. Maximino Hizon Elementary School,CITY OF MANILA,2nd ,,4STY16CL,,16,,,,,,16,NO,,,,"Yes, but NOT drawn to scale",,YES,,YES,,1,0,1,0,1,0,0,0,14.611373,120.976785
NCR,Manila,305294,Jose P. Laurel High School,CITY OF MANILA,2nd ,1,Other Design,10STY 54CL OPEN GROUND FLOOR WITH ROOF DECK,46,,1,1,1,1,54,YES,,,ORIGINAL SCOPE OF WORK IS 1 UNIT 9STY 54CL & 1 UNIT 9STY 45CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 7. BUILDABLE SPACE IS APPROXIMATELY 1275.00 sq.m,YES,,1,0,1,0,1,0,0,0,14.6294087,120.9719046
NCR,Manila,305295,Lakan Dula High School,CITY OF MANILA,2nd ,1,9STY36CL,,28,,1,1,1,1,36,YES,,,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING 2. BUILDABLE SPACE IS APPROXIMATELY 770 sq.m,YES,,1,0,1,0,1,0,0,0,14.6251,120.9736
NCR,Manila,305295,Lakan Dula High School,CITY OF MANILA,2nd ,,10STY50CL,,48,1,,,,,50,YES,,,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING 8. BUILDABLE SPACE IS APPROXIMATELY 980 sq.m,YES,,1,0,1,0,1,0,0,0,14.6251,120.9736
NCR,Manila,136453,A. Mabini Elementary School,CITY OF MANILA,3rd ,1,4STY16CL,,16,,,,,,16,NO,,,,"Yes, but NOT drawn to scale",,YES,,YES,,1,0,1,0,1,0,0,0,14.6014354,120.9859029
NCR,Manila,136447,E. A. Remigio ES,CITY OF MANILA,3rd ,1,Other Design,8STY 21CL OPEN GROUND FLOOR AND WITH ROOF DECK,13,,1,1,1,1,21,YES,YES,,ORIGINAL PORPOSED SCOPE OF WORK IS 7STY 18CL,"Yes, but NOT drawn to scale",WITH PROPOSAL FROM THE OFFICE OF CONG. CHUA OF 3RD DISTRICT OF MANILA,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF CONDEMNABLE SCHOOL BUILDING. BUILDABLE SPACE IS APPROXIMATELY 500 sq.m,YES,,1,0,1,0,1,0,0,0,14.629416,120.984287
NCR,Manila,305303,Raja Soliman Science and Technology High School,CITY OF MANILA,3rd ,1,Other Design,13STY 84CL OPEN GROUND FLOOR AND WITH ROOF DECK,72,1,1,2,2,,84,YES,,,ORIGINAL SCOPE OF WORK IS 7STY 42CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 2. BUILDABLE SPACE IS APPROXIMATELY 1200.00 sq.m,YES,,1,0,1,0,1,0,0,0,14.598089,120.972357
NCR,Manila,136460,G. Lopez Jaena Elementary School,CITY OF MANILA,4th ,1,7STY28CL,,16,,1,1,1,1,24,YES,NO,NO,,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 2  AND 3. BUILDABLE SITE IS APPROXIMATELY 14m x 42m.,YES,,Y,,Y,0,1,0,0,0,14.6147308,121.0038096
NCR,Manila,136465,Juan Luna Elementary School,CITY OF MANILA,4th ,1,Other Design,13STY 70CL OPEN GROUND FLOOR AND WITH ROOF DECK,62,,1,1,1,1,70,,,,ORIGINAL PORPOSED SCOPE OF WORK IS 11STY 77CL,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF CONDEMNABLE SCHOOL BUILDING. BUILDABLE SPACE IS APPROXIMATELY 1200 sq.m,YES,,1,0,1,0,1,0,0,0,14.605593,120.989726
NCR,Manila,136467,P. Burgos ES,CITY OF MANILA,4th ,1,Other Design,8STY56CL,56,,,,,,56,YES,,,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,"BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1 AND 2. BUILDABLE SPACE IS APPROXIMATELY 1,200.00 sq.m OR 80m X 15m",YES,,1,0,1,0,1,0,0,0,14.6033842,121.010676
NCR,Manila,305313,I. Villamor High School,CITY OF MANILA,5th ,1,Other Design,7STY 24 OPEN GROUND FLOOR AND WITH ROOF DECK,18,0.5,0.5,0.5,1,0.5,24,YES,,,PARTIALLY OPENED GROUND FLOOR AND WITH ROOF DECK,"Yes, drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING 8. BUILDABLE SPACE IS APPROXIMATELY 750 sq.m,YES,,1,0,1,0,1,0,0,0,14.57639,121.00887
NCR,Manila,136487,M. Roxas de Ayala Elementary School,CITY OF MANILA,5th ,1,12STY60CL,,52,,1,1,1,1,60,YES,NO,,OPEN GROUND FLOOR AND WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1. BUILDABLE SPACE IS APPROXIMATELY 500 sq.m OR 20M X 25M,YES,,1,0,1,0,1,0,0,0,14.5767553,121.0068001
NCR,Manila,305318,Manuel A. Roxas High School,CITY OF MANILA,5th ,1,12STY60CL,,50,1,1,1,1,1,60,YES,,,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,"BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 3, 4 AND 5. BUILDABLE SPACE IS APPROXIMATELY 1275.00 sq.m",YES,,1,0,1,0,1,0,0,0,14.5823894,120.9984534
NCR,Manila,319401,Pres. Corazon C. Aquino High School,CITY OF MANILA,5th ,1,Other Design,9STYT 88CL OPEN GROUND FLOOR AND WITH ROOF DECK,74,2,1,1,2,1,88,YES,NO,NO,,"Yes, but NOT drawn to scale",,NO,DEMOLITION OF EXISTING SENIOR HIGH SCHOOL BUILDING WILL ADD A BUILDABLE SPACE. BUILDABLE SIZE IS APPROXIMATELY 60m x 50m.,YES,,Y,0,Y,0,1,0,0,0,14.5910281,120.9578256
NCR,Manila,305317,Elpidio Quirino High School,CITY OF MANILA,6th ,1,Other Design,8STY 84CL OPEN GROUND FLOOR AND WITH ROOF DECK,70,2,1,1,2,1,84,YES,,,,"Yes, but NOT drawn to scale",,NO,"BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1 AND 2. BUILDABLE SPACE IS APPROXIMATELY 1,350.00 sq.m",YES,,1,0,1,0,1,0,0,0,14.5897,121.0176
NCR,Manila,136486,F. Amorsolo Elementary School,CITY OF MANILA,6th ,1,9STY36CL,,28,,1,1,1,1,36,YES,YES,,OPEN GROUND FLOOR AND WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF CONDEMNABLE SCHOOL BUILDING. BUILDABLE SPACE IS APPROXIMATELY 840 sq.m,YES,,1,0,1,0,1,0,0,0,14.58328,121.01389
NCR,Manila,500569,Gen. Emilio Aguinaldo Integrated School (ES),CITY OF MANILA,6th ,1,12STY60CL,,50,,1,1,2,1,60,YES,YES,,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1. BUILDABLE SPACE IS APPROXIMATELY 1050sq.m,YES,,1,1,1,,,,,,14.5858239,121.0109161
NCR,Manila,500569,Gen. Emilio Aguinaldo Integrated School (HS),CITY OF MANILA,6th ,,12STY60CL,,48,1,1,1,2,1,60,YES,YES,,WITH ROOF DECK,"Yes, but NOT drawn to scale",,NO,"BUILDABLE SITE IS AVAILABLE UPON DEMOLITION OF BUILDING NO. 1, 2, AND 3. BUILDABLE SPACE IS APPROXIMATELY 1050 sq.m",YES,,1,1,1,0,1,0,0,0,14.5858239,121.0109161
NCR,Marikina City,136674,L. Victorino ES,CITY OF MARIKINA,1st ,1,Other Design,4STY32CL WITH ROOFDECK,22,1,1,1,1,1,32,YES,NO,NO,Not Priority - Single Shift Operation,"Yes, but NOT drawn to scale",Retrofitting PSRRRP,N,Demolition of 3STY21CL,LGU,,1,0,1,Single Shift,1,0,0,0,14.635454,121.090318
NCR,Marikina City,136676,Marikina ES,CITY OF MARIKINA,1st ,1,Other Design,5STY40CL WITH ROOFDECK,30,1,1,1,1,1,40,YES,NO,NO,Not Priority - The Demolition of 3STY30CL will affect the Marikina City Trademark Covered Court Design,"Yes, but NOT drawn to scale",,N,Demolition of 3STY30CL,LGU,,1,0,1,0,1,0,0,0,14.6310923,121.097608
NCR,Marikina City,305401,Marikina Science HS,CITY OF MARIKINA,1st ,1,Other Design,6STY48CL WITH ROOFDECK,38,1,1,1,1,1,48,YES,NO,NO,Included in CO Midrise School Bldg,"Yes, but NOT drawn to scale",DepEd CO Midrise School Building,N,Demolition of 2STY Bldg,Usufruct MPC - DepEd,,1,0,1,0,1,0,1,0,14.6317351,121.0994202
NCR,Marikina City,305400,Marikina Heights NHS,CITY OF MARIKINA,2nd ,1,Other Design,5STY30CL WITH ROOFDECK,20,1,1,1,1,1,30,YES,YES,YES,Not Priority - With Creek; Demolition of 2STY18CL,"Yes, but NOT drawn to scale",,N,Demolition of 2STY18CL,LGU,,1,With Creek,1,0,1,With Creek,0,0,14.6481779,121.1188886
NCR,Marikina City,305404,Parang HS,CITY OF MARIKINA,2nd ,1,Other Design,6STY48CL WITH ROOFDECK,38,1,1,1,1,1,48,YES,NO,NO,Demolition of 3STY42CL,"Yes, but NOT drawn to scale",,N,Demolition of 3STY42CL,Municipal Resolution Donation for Verification,Municipal Resolution Donation - For Verification,1,0,1,0,1,0,0,0,14.6633844,121.1122565
NCR,Muntinlupa City,136899,Bayanan ES - Main,CITY OF MUNTINLUPA,Lone ,1,4STY20CL,,12,,1,1,1,1,20,YES,NO,NO,,,NO,N,,CITY OF MUNTINLUPA,,1,0,1,0,1,0,0,0,14.4070303,121.0452787
NCR,Muntinlupa City,500438,Lakeview Integrated School,CITY OF MUNTINLUPA,Lone ,1,4STY12CL,,10,,1,,,,12,NO,NO,NO,,,NO,Y,,CITY OF MUNTINLUPA,,1,0,1,0,1,0,0,0,14.3923288,121.0418269
NCR,Muntinlupa City,320702,Muntinlupa Business HS - Sucat Annex,CITY OF MUNTINLUPA,Lone ,1,4STY20CL,,12,,1,1,1,1,20,NO,NO,NO,,,NO,Y,,,"Under the name of Augusto Posadas, on process Deed of Donation ratified in 1956 and certified by the National Archives of the Phils.",1,0,1,0,1,0,0,0,14.4577823,121.0532543
NCR,Muntinlupa City,136903,Muntinlupa ES,CITY OF MUNTINLUPA,Lone ,1,4STY20CL,,16,,1,1,,,20,NO,NO,NO,,,NO,Y,,CITY OF MUNTINLUPA,,1,0,1,0,1,0,0,0,14.3891958,121.0442405
NCR,Muntinlupa City,136904,Putatan ES,CITY OF MUNTINLUPA,Lone ,1,4STY8CL,,6,,,1,,,8,YES,NO,NO,,,NO,N,,CITY OF MUNTINLUPA,,1,0,1,0,1,4 sty 8CL,0,0,14.3943264,121.0501624
NCR,Muntinlupa City,136905,Soldiers' Hills ES,CITY OF MUNTINLUPA,Lone ,1,4STY20CL,,16,,1,1,,,20,NO,NO,NO,,,NO,Y,,,,1,0,1,0,1,0,0,0,14.395835,121.030983
NCR,Muntinlupa City,136906,Tunasan ES,CITY OF MUNTINLUPA,Lone ,1,4STY16CL,,12,,1,1,,,16,YES,NO,NO,,,NO,N,,CITY OF MUNTINLUPA,,1,0,1,0,1,0,0,0,14.381075,121.0515123
NCR,Navotas,136856,Bagumbayan Elementary School,CITY OF NAVOTAS,Lone ,1,4STY12CL,,12,,,,,,12,yes,yes,yes,,"Yes, but NOT drawn to scale",no,no,0,,,yes,small equipment and truck can enter school site,1,0,yes,check for possible 4sty16cl (subject for validation with DPWH),0,0,14.658431,120.948531
NCR,Navotas,136857,Bangkulasi Elementary School,CITY OF NAVOTAS,Lone ,1,4STY8CL,,8,,,,,,8,no,yes,no,,"Yes, but NOT drawn to scale",no,yes,,,,yes,0,1,0,yes,4sty12cl (subject for validation with DPWH),0,0,14.6512418,120.9527859
NCR,Navotas,136859,Kapitbahayan Elementary School,CITY OF NAVOTAS,Lone ,1,4STY12CL,,12,,,,,,12,yes,yes,no,,"Yes, but NOT drawn to scale",no,no,demolition of 2sty bldgs,,,yes,0,1,0,yes,"minimum of 12cl for initial target, subject for actual validation",0,0,14.644452,120.957702
NCR,Navotas,328001,Navotas National Science High School,CITY OF NAVOTAS,Lone ,1,4STY20CL,,20,,,,,,20,yes,yes,no,,"Yes, but NOT drawn to scale",no,no,waiting for site expropriation,waiting for site expropriation,,yes,0,1,0,0,no available site,0,0,14.6581635,120.9484273
NCR,Navotas,136866,San Roque Elementary School,CITY OF NAVOTAS,Lone ,1,4STY8CL,,8,,,,,,8,no,yes,no,,"Yes, but NOT drawn to scale",no,yes,,,,yes,need to use space/ground of covered court,1,0,yes,4sty8cl,0,0,14.623073,121.097341
NCR,Navotas,305458,San Roque National High School,CITY OF NAVOTAS,Lone ,1,4STY16CL,,16,,,,,,16,yes,yes,no,,"Yes, but NOT drawn to scale",no,yes,available site + needs demolition 2sty bldgs,,,yes,0,1,0,1,4sty16cl (subject for validation with DPWH),0,0,14.669791,120.938472
NCR,Navotas,305457,Tangos National High School,CITY OF NAVOTAS,Lone ,1,4STY16CL,,16,,,,,,16,yes,yes,no,,"Yes, but NOT drawn to scale",no,no,,,,yes,need to use space/ground of covered court,1,0,yes,4sty16cl (subject for validation with DPWH),0,0,14.674638,120.932069
NCR,Navotas,136869,Tanza Elementary School,CITY OF NAVOTAS,Lone ,1,4STY12CL,,12,,,,,,12,yes,yes,no,,"Yes, but NOT drawn to scale",no,no,,,,1,0,1,0,1,4sty12cl (subject for validation with DPWH),0,0,14.6790158,120.9335482
NCR,Paranaque City,305427,Don Galo National High School,CITY OF PARAÑAQUE,1st ,1,Other Design,6STY24CL,16,1,1,1,1,,24,yes,yes,no,,"Yes, drawn to scale",DPWH,N,,Tax Dec,,y,0,y,0,y,0,N,0,14.5070191,120.9936547
NCR,Paranaque City,305426,Paranaque National High School - Baclaran,CITY OF PARAÑAQUE,1st ,1,Other Design,6STY24CL,16,1,1,1,1,,24,yes,yes,,Access to school is very narrow and crowded,"Yes, but NOT drawn to scale",,N,,Tax Dec,,y,0,y,0,y,0,N,0,14.53071,120.998744
NCR,Paranaque City,305424,Paranaque National High School Main,CITY OF PARAÑAQUE,1st ,1,Other Design,12STY108CL,100,1,1,1,1,,108,No,yes,yes,Needs to be elevated,"Yes, drawn to scale",None,Y,,TCT,,y,0,y,0,y,0,y,0,14.4794677,120.9989294
NCR,Paranaque City,136770,Camp Claudio Elementary School,Paranaque ,1sty,1,4STY20CL,,16,,1,1,,,20,N,yes,N,Owned by Navy,"Yes, drawn to scale",,y,,Tax Dec (Navy),,y,,,,,,n,,14.51534,120.99416
NCR,Pasay City,136595,Rivera Village Elementary School,PASAY CITY,Lone ,1,Other Design,"10STY27CL
Open Ground",23,,1,,1,0,27,YES,NO,NO,,"YES, DRAWN TO SCALE",,N,with for demolition (4sty-12cl),USUFRUCT BETWEEN LGU AND MIAA,,Y,0,Y,0,Y,0,Y,DPWH Implemented (2014) for 4story building,14.5083543,121.0013136
NCR,Pasig City,305416,Eusebio High School,CITY OF PASIG,Lone ,1,Other Design,"4STY27CL
with Roof Deck",27,,,,,,27,YES,NO,NO,,"Yes, drawn to scale",no,N,with demolition of covered court,DEED OF USUFRUCT,,1,0,1,0,1,with demolition,0,0,14.58905,121.08917
NCR,Pasig City,320102,Nagpayong High School,CITY OF PASIG,Lone ,1,Other Design,12STY62CL,42,2,1,5,1,1,62,NO,YES,NO,"2 workshops: 1 industrial arts, 1 speech lab
NEWSITE","Yes, drawn to scale","yes, but for another building/s",Y,NEW SITE,LGU OWNED,NEW SITE,1,0,0,site development of LGU in progress,1,new site,1,confirmatory soil test on going,14.54485591,121.1024607
NCR,Pasig City,305417,Pinagbuhatan High School,CITY OF PASIG,Lone ,1,4STY16CL,,16,,,,,,16,NO,YES,NO,,NO,no,Y,NEW SITE,LGU OWNED,NEW SITE,1,0,1,0,1,new site,0,0,14.554248,121.091729
NCR,Pasig City,305417,Pinagbuhatan High School,CITY OF PASIG,Lone ,,4STY8CL,,8,,,,,,8,NO,YES,NO,,NO,no,Y,NEW SITE,LGU OWNED,NEW SITE,1,0,1,0,1,new site,0,0,14.554248,121.091729
NCR,Quezon City,305325,Masambong HS,QUEZON CITY,1st ,1,Other Design,4STY18CL,18,,,,,,18,YES,YES,YES,Stilt Type or Open Ground  With additional height elevation of 2.00m,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.64,121.01
NCR,Quezon City,136505,San Antonio ES,QUEZON CITY,1st ,1,4STY16CL,,16,,,,,,16,YES,YES,YES,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.656484,121.0175532
NCR,Quezon City,136506,Toro Hills ES,QUEZON CITY,1st ,1,Other Design,4STY24CL,24,,,,,,24,YES,YES,YES,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6650347,121.0206662
NCR,Quezon City,305332,Bagong Silangan HS,QUEZON CITY,2nd ,1,4STY20CL,,20,,,,,,20,YES,YES,YES,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,"IGRESS/ENGRESS ARE THE SAME, PHASING & BY PROPER SCHEDULING OF DELIVERY/HAULING OF MATERIALS",1,0,YES,0,NO,0,14.6960563,121.1094767
NCR,Quezon City,136557,Cubao ES,QUEZON CITY,3rd ,1,4STY16CL,,16,,,,,,16,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6224027,121.0510721
NCR,Quezon City,136584,Betty Go Belmonte ES,QUEZON CITY,4th ,1,Other Design,4STY24CL,24,,,,,,24,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.61538841,121.0186211
NCR,Quezon City,136585,Diosdado P. Macapagal ES (Tatalon ES),QUEZON CITY,4th ,1,Other Design,4STY24CL,24,,,,,,24,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.62254,121.01291
NCR,Quezon City,136579,General  Roxas Elementary School,QUEZON CITY,4th ,1,4STY16CL,,16,,,,,,16,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6277548,121.0222214
NCR,Quezon City,136579,General  Roxas Elementary School,QUEZON CITY,4th ,,4STY16CL,,16,,,,,,16,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6277548,121.0222214
NCR,Quezon City,136573,Pinyahan ES,QUEZON CITY,4th ,1,4STY8CL,,8,,,,,,8,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6385899,121.0464101
NCR,Quezon City,136573,Pinyahan ES,QUEZON CITY,4th ,,Other Design,4STY24CL,24,,,,,,24,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6385899,121.0464101
NCR,Quezon City,305359,Quezon City High School,QUEZON CITY,4th ,1,4STY8CL,,8,,,,,,8,YES,YES,NO,,"Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint",,To verify with the Site Titling Office,YES,0,1,0,YES,0,NO,0,14.6301319,121.0372596
NCR,Quezon City,319504,Dona Rosario HS,QUEZON CITY,5th ,1,4STY8CL,,8,,,,,,8,YES,YES,YES,"Funded under BEFF CY 2023, 4STY8CL","Yes, but NOT drawn to scale",NO,NO,"Demolition is required, the buildable space can accommodate the proposed building footprint","On going process, DEED OF DONATION to LGU",To verify with the Site Titling Office,YES,0,1,0,YES,Reduce to 4STY 12CL due to Proposed 4STY 8CL,YES,Coordinated with DPWH,14.71879,121.03529
